Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68b23988b08ede70a46194f8,664fc88e589ceacc92930e9d,APPROVED,Not Applicable,2025-08-29T23:36:45.005000Z,2025-08-30T02:00:58.272000Z,2025-08-30T02:00:58.519000Z,2025-08-30T02:00:58.637818Z,8654,Manual Completion,3783,36,Female,White,United States,United States,United States,English,No,Part-Time
68b2398af88bd4194883a9e8,57656f6c2bfddf000125cce5,APPROVED,Not Applicable,2025-08-29T23:37:01.210000Z,2025-08-29T23:45:54.538000Z,2025-08-30T02:02:04.258000Z,2025-08-29T23:45:54.897770Z,534,CX0Z37FL,4791,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b2398cdfb0f642b269682c,5e7d36612c3f693c3e1cf020,APPROVED,Not Applicable,2025-08-29T23:36:47.775000Z,2025-08-29T23:44:15.012000Z,2025-08-30T02:02:04.501000Z,2025-08-29T23:44:15.379695Z,448,CX0Z37FL,3035,50,Male,White,United States,United States,Germany,English,Yes,Full-Time
68b2398fa56094950599588d,600db78b56935a5dd8c759b3,APPROVED,Not Applicable,2025-08-29T23:36:51.533000Z,2025-08-29T23:43:56.267000Z,2025-08-30T02:02:04.714000Z,2025-08-29T23:43:56.685248Z,425,CX0Z37FL,5629,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b239903f707b8bc015ccb6,5a993b151eda410001365a23,APPROVED,Not Applicable,2025-08-29T23:37:06.990000Z,2025-08-29T23:47:41.441000Z,2025-08-30T02:02:04.980000Z,2025-08-29T23:47:41.813648Z,635,CX0Z37FL,2934,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68b23991032891aa7958f3f0,63b63938dbf229f3eb46d4a4,APPROVED,Not Applicable,2025-08-29T23:36:51.769000Z,2025-08-29T23:44:59.479000Z,2025-08-30T02:02:05.293000Z,2025-08-29T23:44:59.882151Z,488,CX0Z37FL,3983,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b2399239bfbc4bd7d7d410,660de2426df2c14f27678f6b,APPROVED,Not Applicable,2025-08-29T23:36:55.352000Z,2025-08-30T02:00:58.901000Z,2025-08-30T02:00:59.143000Z,2025-08-30T02:00:59.248249Z,8644,Manual Completion,2237,35,Female,White,United States,United States,United States,English,No,Part-Time
68b2399578415e8793878882,669ed78c9c9a103bc2a0e5c5,APPROVED,Not Applicable,2025-08-29T23:36:59.399000Z,2025-08-29T23:52:24.226000Z,2025-08-30T02:02:05.531000Z,2025-08-29T23:52:24.585256Z,925,CX0Z37FL,1047,38,Female,White,United States,United States,United States,English,No,Full-Time
68b23996121b9d3c5981bcf8,5d90298097a2130015f3fa3c,APPROVED,Not Applicable,2025-08-30T02:00:59.325000Z,2025-08-30T02:00:59.514000Z,2025-08-30T02:00:59.757000Z,2025-08-30T02:00:59.868124Z,1,Manual Completion,2685,34,Male,White,United States,United States,United States,English,No,Full-Time
68b2399754c43f504450ef8a,661ae617af53e0326088784a,APPROVED,Not Applicable,2025-08-29T23:37:01.467000Z,2025-08-29T23:52:18.718000Z,2025-08-30T02:02:05.802000Z,2025-08-29T23:52:19.125208Z,918,CX0Z37FL,2653,54,Female,Black,United States,United States,United States,English,No,Part-Time
68b239a3ea1889db72257a50,66ef7761c58f34cdda9538b3,APPROVED,Not Applicable,2025-08-29T23:48:00.005000Z,2025-08-30T02:01:00.210000Z,2025-08-30T02:01:00.470000Z,2025-08-30T02:01:00.583692Z,7981,Manual Completion,71,25,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68b239aea1444b2adc40db33,5fc3442312bc5917b8341963,APPROVED,Not Applicable,2025-08-29T23:37:52.271000Z,2025-08-29T23:46:29.093000Z,2025-08-30T02:02:06.069000Z,2025-08-29T23:46:29.529247Z,517,CX0Z37FL,6576,26,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b239b495722b75ff0bdd3e,67754c0a610652beb306cc1d,APPROVED,Not Applicable,2025-08-29T23:48:00.005000Z,2025-08-30T02:01:00.915000Z,2025-08-30T02:01:01.147000Z,2025-08-30T02:01:01.267711Z,7981,Manual Completion,472,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b239ce17ce3b90c827a2f7,55eb04337480920010aa9e0d,APPROVED,Not Applicable,2025-08-29T23:38:23.363000Z,2025-08-29T23:46:38.221000Z,2025-08-30T02:02:06.294000Z,2025-08-29T23:46:38.610072Z,495,CX0Z37FL,10528,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b239e2aa47ccfb37b8a8d7,5ba6d507cf54e40001c45aaf,APPROVED,Not Applicable,2025-08-29T23:38:13.090000Z,2025-08-29T23:55:08.830000Z,2025-08-30T02:02:06.529000Z,2025-08-29T23:55:09.236501Z,1016,CX0Z37FL,5355,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
