Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6923934a042073e2fdb15e48,689faf45d5ca0dd82577b5d8,AWAITING REVIEW,Not Applicable,2025-11-23T23:05:51.610000Z,2025-11-23T23:21:16.046000Z,,2025-11-23T23:21:16.416130Z,925.0,CX0Z37FL,385,43,Male,Prefer not to say,United States,United States,DATA_EXPIRED,English,No,Full-Time
692393702c669e3067cdd726,58adfc6e7cf56d0001f931a2,AWAITING REVIEW,Not Applicable,2025-11-23T23:06:27.249000Z,2025-11-23T23:14:17.146000Z,,2025-11-23T23:14:17.566212Z,470.0,CX0Z37FL,9440,28,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6923938c5d1ce5ea3a93a9ba,675de7162133e63ed4bd80da,AWAITING REVIEW,Not Applicable,2025-11-23T23:06:58.244000Z,2025-11-23T23:14:15.261000Z,,2025-11-23T23:14:15.643630Z,438.0,CX0Z37FL,9,27,Male,White,United States,United States,DATA_EXPIRED,English,No,Full-Time
692393d23218fa9981e4dae6,5dd8ddcb41fb3f87f7971b4f,AWAITING REVIEW,Not Applicable,2025-11-23T23:08:14.252000Z,2025-11-23T23:33:29.818000Z,,2025-11-25T18:24:34.632821Z,1516.0,NOCODE,3454,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923945b009103775d15a7d8,6914e0900c27e175798f4983,AWAITING REVIEW,Not Applicable,2025-11-23T23:17:48.533000Z,2025-11-23T23:35:58.635000Z,,2025-11-23T23:35:59.025160Z,1091.0,CX0Z37FL,126,44,Male,Black,Nigeria,United States,DATA_EXPIRED,English,No,Full-Time
69239464cf55af6641fc2911,5c64d19d4617e900014217ca,AWAITING REVIEW,Not Applicable,2025-11-23T23:10:33.615000Z,2025-11-23T23:23:50.415000Z,,2025-11-23T23:23:50.754937Z,797.0,CX0Z37FL,749,29,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923955994b4f48c02aaa3b2,60ce89c7357eeffe77fca946,AWAITING REVIEW,Not Applicable,2025-11-23T23:14:37.839000Z,2025-11-23T23:23:18.167000Z,,2025-11-23T23:23:18.571290Z,521.0,CX0Z37FL,5003,34,Female,White,United States,United States,United States,English,Yes,Full-Time
692397102fae3597dbf9049e,66e13442b0ae2bb7f0170ebb,AWAITING REVIEW,Not Applicable,2025-11-23T23:21:57.387000Z,2025-11-23T23:39:08.898000Z,,2025-11-23T23:39:09.296402Z,1032.0,CX0Z37FL,978,40,Female,Black,United States,United States,United States,English,No,Full-Time
6923986f0415c181f983488f,5bd23f11f8e0680001660e14,AWAITING REVIEW,Not Applicable,2025-11-23T23:34:48.081000Z,2025-11-23T23:47:29.340000Z,,2025-11-23T23:47:29.717154Z,762.0,CX0Z37FL,1372,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6923987c6bbf01e9f5b61397,6295b064f01df59a15157dfc,AWAITING REVIEW,Not Applicable,2025-11-23T23:28:00.954000Z,2025-11-23T23:49:30.455000Z,,2025-11-23T23:49:30.797058Z,1290.0,CX0Z37FL,2639,52,Female,White,United States,United States,United States,English,No,Full-Time
