Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69221337bb574eb79fe4b6da,631615e2e62254d0d63d1ab0,AWAITING REVIEW,Not Applicable,2025-11-22T19:47:16.837000Z,2025-11-22T19:57:52.366000Z,,2025-11-22T19:57:52.800494Z,636.0,CX0Z37FL,4266,33,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692213d14ad068a77fd42579,610713aeac4904cc5d90e76d,AWAITING REVIEW,Not Applicable,2025-11-22T19:49:41.664000Z,2025-11-22T19:57:53.616000Z,,2025-11-22T19:57:53.976021Z,492.0,CX0Z37FL,5561,44,Male,Other,United States,United States,United States,English,No,Full-Time
692213d1d0c810a8fa273890,5c27f83289f035000174a168,AWAITING REVIEW,Not Applicable,2025-11-22T19:49:48.698000Z,2025-11-22T20:01:01.901000Z,,2025-11-22T20:01:02.251263Z,674.0,CX0Z37FL,2389,27,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692214d0ee990a2ecd0cdf49,6352c60b4a9850783773f265,AWAITING REVIEW,Not Applicable,2025-11-22T19:53:57.433000Z,2025-11-22T20:04:07.730000Z,,2025-11-22T20:04:08.127231Z,611.0,CX0Z37FL,10253,50,Male,Black,United States,United States,United States,English,No,Full-Time
692214e43282987a8f0ff678,5cc027d9c33b090015faffdf,AWAITING REVIEW,Not Applicable,2025-11-22T19:54:16.535000Z,2025-11-22T20:10:50.679000Z,,2025-11-22T20:10:51.036526Z,995.0,CX0Z37FL,568,40,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6922156fb02db7c8d768d66b,5f356e8b725d18529807d33c,AWAITING REVIEW,Not Applicable,2025-11-22T19:56:37.622000Z,2025-11-22T20:21:39.539000Z,,2025-11-22T20:21:39.933929Z,1502.0,CX0Z37FL,1471,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6922161e3ffa1d3a85d5e25c,5589b65afdf99b118adfa595,AWAITING REVIEW,Not Applicable,2025-11-22T19:59:31.925000Z,2025-11-22T20:10:49.773000Z,,2025-11-22T20:10:50.161149Z,678.0,CX0Z37FL,2723,54,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692216319e02aa5af9e4ad1b,667a3ea3429027d377819d6a,AWAITING REVIEW,Not Applicable,2025-11-22T20:00:24.833000Z,2025-11-22T20:21:24.823000Z,,2025-11-22T20:21:25.243565Z,1260.0,CX0Z37FL,2789,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6922169e21a05fc1d14488a1,62a89318448a8592fc88ee03,AWAITING REVIEW,Not Applicable,2025-11-22T20:01:39.034000Z,2025-11-22T20:14:07.282000Z,,2025-11-22T20:14:07.670499Z,749.0,CX0Z37FL,6963,43,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6922171deeddec55262f432e,62c026818910950fc380e599,AWAITING REVIEW,Not Applicable,2025-11-22T20:05:34.842000Z,2025-11-22T20:22:54.906000Z,,2025-11-22T20:22:55.280752Z,1041.0,CX0Z37FL,4355,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6922180a3dd41f1a09ec7fed,678fae0185832a6eb332af06,AWAITING REVIEW,Not Applicable,2025-11-22T20:07:41.496000Z,2025-11-22T20:16:41.627000Z,,2025-11-22T20:16:41.999231Z,541.0,CX0Z37FL,926,41,Male,White,United States,United States,United States,English,No,Full-Time
6922196c6f59bf818bbd3ce9,5fbc5a3e09412611f93aa1c2,AWAITING REVIEW,Not Applicable,2025-11-22T20:13:36.696000Z,2025-11-22T20:22:50.137000Z,,2025-11-22T20:22:50.516187Z,554.0,CX0Z37FL,2551,28,Female,White,United States,United States,United States,English,No,Part-Time
69221c35c7f92fed1eae5e33,5afbb7bef856320001cfb045,AWAITING REVIEW,Not Applicable,2025-11-22T20:25:29.643000Z,2025-11-22T20:36:07.365000Z,,2025-11-22T20:36:07.751734Z,638.0,CX0Z37FL,4864,42,Female,White,United States,United States,United States,English,No,Full-Time
69221c46f9319052a18bd64a,669596ba18d75e2e696b992e,AWAITING REVIEW,Not Applicable,2025-11-22T20:26:01.146000Z,2025-11-22T20:38:50.980000Z,,2025-11-22T20:38:51.346724Z,770.0,CX0Z37FL,1016,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69221cb90f33907110ac50e7,668f7a41335c9acb7c02991c,AWAITING REVIEW,Not Applicable,2025-11-22T20:27:39.513000Z,2025-11-22T20:35:59.908000Z,,2025-11-22T20:36:00.306111Z,501.0,CX0Z37FL,891,27,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
69221cea5d33026754cb410b,66d767c9f152fec7cd93cb55,AWAITING REVIEW,Not Applicable,2025-11-22T20:28:32.338000Z,2025-11-22T20:38:56.166000Z,,2025-11-22T20:38:56.511867Z,624.0,CX0Z37FL,1646,47,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
69221d915a9c6e170b671864,66ce0ff9f210f32a73b6c0c8,AWAITING REVIEW,Not Applicable,2025-11-22T20:38:17.094000Z,2025-11-22T20:50:59.104000Z,,2025-11-22T20:50:59.507606Z,763.0,CX0Z37FL,919,26,Male,Black,United States,United States,United States,English,Yes,Full-Time
69221e27a6bc00f8979b1857,665e49aac99d8849b08a2a00,AWAITING REVIEW,Not Applicable,2025-11-22T20:33:47.590000Z,2025-11-22T20:44:47.454000Z,,2025-11-22T20:44:47.825830Z,660.0,CX0Z37FL,733,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69221e995929150bd45c17f7,6651eb251593afe79894b0c9,AWAITING REVIEW,Not Applicable,2025-11-22T20:35:40.620000Z,2025-11-22T20:45:03.639000Z,,2025-11-22T20:45:04.035310Z,564.0,CX0Z37FL,223,28,Female,White,United States,United States,United States,English,No,Full-Time
69221e9f717917886dea1b3a,66a92e2b14da1ebeb591920c,AWAITING REVIEW,Not Applicable,2025-11-22T20:35:46.588000Z,2025-11-22T20:45:06.687000Z,,2025-11-22T20:45:07.067004Z,561.0,CX0Z37FL,711,57,Female,White,United States,United States,United States,English,Yes,Full-Time
69221efbe155343e765ea6d8,66830b600f780ca1ccd046dc,AWAITING REVIEW,Not Applicable,2025-11-22T20:39:01.516000Z,2025-11-22T20:56:23.145000Z,,2025-11-22T20:56:23.516024Z,1042.0,CX0Z37FL,195,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69221f26a2097422d752287a,660ef2bada648d43399924da,AWAITING REVIEW,Not Applicable,2025-11-22T20:38:09.422000Z,2025-11-22T20:59:02.128000Z,,2025-11-22T20:59:02.493973Z,1253.0,CX0Z37FL,82,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69221ffc8c833c5924efd0f0,633eb584ec1a3cf0efdc2563,AWAITING REVIEW,Not Applicable,2025-11-22T20:41:46.087000Z,2025-11-22T20:50:59.050000Z,,2025-11-22T20:50:59.448236Z,553.0,CX0Z37FL,6375,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69222138f8ba3e401f94e60b,66363a38fb334d3e1c100651,AWAITING REVIEW,Not Applicable,2025-11-22T20:46:59.202000Z,2025-11-22T20:56:00.883000Z,,2025-11-22T20:56:01.255039Z,542.0,CX0Z37FL,2526,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
692221e22494602cec98a13c,6543c24cc13d364cea3bdf41,AWAITING REVIEW,Not Applicable,2025-11-22T20:49:44.287000Z,2025-11-22T21:10:13.191000Z,,2025-11-22T21:10:13.579668Z,1229.0,CX0Z37FL,3169,44,Male,White,United States,United States,United States,English,No,Full-Time
69222244985a9e70404db9b6,63106ea4e8fe9c6cd32bf358,AWAITING REVIEW,Not Applicable,2025-11-22T20:51:16.951000Z,2025-11-22T20:59:01.829000Z,,2025-11-22T20:59:02.200355Z,465.0,CX0Z37FL,2567,30,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692224bd9f232979966918e2,6111b04382b7b8effc8b2b27,AWAITING REVIEW,Not Applicable,2025-11-22T21:01:53.811000Z,2025-11-22T21:10:12.441000Z,,2025-11-22T21:10:12.803834Z,499.0,CX0Z37FL,725,24,Female,White,United States,United States,United States,English,No,Part-Time
6922280c7bded080f6c50e2b,67fadcac3c44f7efd3574062,AWAITING REVIEW,Not Applicable,2025-11-22T21:16:04.846000Z,2025-11-22T21:22:16.900000Z,,2025-11-22T21:22:17.309320Z,373.0,NOCODE,312,52,Female,Black,United States,United States,United States,English,No,Full-Time
692228612c52f586a465b65f,5fb8b141a2e5dd63494c80f1,AWAITING REVIEW,Not Applicable,2025-11-22T21:17:25.422000Z,2025-11-22T21:25:43.725000Z,,2025-11-22T21:25:44.121406Z,499.0,CX0Z37FL,5127,37,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
69222973ca9395b6678cfaea,66d31bdc803cec43c2a097e0,AWAITING REVIEW,Not Applicable,2025-11-22T21:21:59.314000Z,2025-11-22T21:40:08.875000Z,,2025-11-22T21:40:09.243435Z,1090.0,CX0Z37FL,1764,42,Female,Black,United States,United States,United States,English,Yes,Full-Time
69222b5914d6179d0949e468,6343319a992461d9273f488a,AWAITING REVIEW,Not Applicable,2025-11-22T21:30:05.772000Z,2025-11-22T21:40:10.107000Z,,2025-11-22T21:40:10.496981Z,605.0,CX0Z37FL,1883,49,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
69222f865ee915c0e23e568e,660b5a78ee620844e328a71f,AWAITING REVIEW,Not Applicable,2025-11-22T21:48:00.524000Z,2025-11-22T22:00:24.368000Z,,2025-11-22T22:00:24.728666Z,744.0,CX0Z37FL,300,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
69223029bc0f5ea20ea25640,6150cce0c62a1423bf29fc52,AWAITING REVIEW,Not Applicable,2025-11-22T21:50:37.763000Z,2025-11-22T22:06:25.726000Z,,2025-11-22T22:06:26.117326Z,948.0,CX0Z37FL,6001,40,Female,White,United States,United States,United States,English,Yes,Full-Time
692230758c13f10ed4a6fc4f,60bd4bfc88b646e72d772977,AWAITING REVIEW,Not Applicable,2025-11-22T21:51:53.172000Z,2025-11-22T22:00:26.616000Z,,2025-11-22T22:00:26.980784Z,514.0,CX0Z37FL,9923,35,Female,White,United States,United States,United States,English,No,Full-Time
692230866aff01eb02645501,5f01b9892b6ad501d933a117,AWAITING REVIEW,Not Applicable,2025-11-22T21:52:11.360000Z,2025-11-22T22:06:22.799000Z,,2025-11-22T22:06:23.163985Z,852.0,CX0Z37FL,3922,50,Female,Mixed,Guam,United States,United States,English,No,Full-Time
692233dc2d2bd6a6cbc74042,648926f6e1043bef25bccc80,AWAITING REVIEW,Not Applicable,2025-11-22T22:06:25.095000Z,2025-11-22T22:22:48.726000Z,,2025-11-22T22:22:49.076151Z,984.0,NOCODE,4558,55,Female,White,Latvia,United States,United States,English,Yes,Full-Time
692235b61e30a910a7165bd1,615de5ffd3c522eef3c49556,AWAITING REVIEW,Not Applicable,2025-11-22T22:14:26.935000Z,2025-11-22T22:44:13.177000Z,,2025-11-22T22:44:13.602919Z,1787.0,CX0Z37FL,3537,38,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
69223ad64b445ecfa52f45ef,64f9db6943940e98c173b596,AWAITING REVIEW,Not Applicable,2025-11-22T22:36:11.005000Z,2025-11-22T22:44:11.229000Z,,2025-11-22T22:44:11.607690Z,481.0,CX0Z37FL,2512,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6922497145f995b8eecad3d2,6712fe1173dfa2bfa2d6294b,AWAITING REVIEW,Not Applicable,2025-11-22T23:38:29.534000Z,2025-11-22T23:49:13.881000Z,,2025-11-22T23:49:14.246068Z,645.0,CX0Z37FL,2397,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69224a017fd23e08e0d335ba,631a9323e9b09851ec6754ea,AWAITING REVIEW,Not Applicable,2025-11-22T23:40:53.302000Z,2025-11-22T23:49:11.742000Z,,2025-11-22T23:49:12.113371Z,499.0,CX0Z37FL,334,38,Male,White,United States,United States,United States,English,Yes,Full-Time
69224a02afe99d1f99764cab,65f3a58fec67a4540b02a71d,AWAITING REVIEW,Not Applicable,2025-11-22T23:40:54.502000Z,2025-11-22T23:52:07.723000Z,,2025-11-22T23:52:08.082469Z,674.0,CX0Z37FL,2035,29,Female,White,United States,United States,United States,English,No,Full-Time
69224a05d185c423d863a549,6665fb9d3202800c8227cde5,AWAITING REVIEW,Not Applicable,2025-11-22T23:41:19.836000Z,2025-11-23T00:09:06.229000Z,,2025-11-23T00:09:06.657375Z,1667.0,NOCODE,1863,34,Male,Black,United States,United States,United States,English,No,Full-Time
69224b14ce5978ffcbd1f7be,57dd1a741334540001170404,AWAITING REVIEW,Not Applicable,2025-11-22T23:45:28.946000Z,2025-11-22T23:56:03.897000Z,,2025-11-22T23:56:04.248808Z,635.0,CX0Z37FL,7167,48,Male,White,United States,United States,United States,English,No,Full-Time
69224b5582efb6a943b3d9f2,657619485d6869976045a220,AWAITING REVIEW,Not Applicable,2025-11-22T23:46:33.765000Z,2025-11-22T23:56:52.351000Z,,2025-11-22T23:56:52.715819Z,619.0,CX0Z37FL,365,50,Male,White,United States,United States,United States,English,No,Full-Time
69224b730d890c87c0cc7883,6595a3c146b2341b46337162,AWAITING REVIEW,Not Applicable,2025-11-22T23:47:05.847000Z,2025-11-22T23:57:55.996000Z,,2025-11-22T23:57:56.386346Z,651.0,CX0Z37FL,1961,47,Female,White,United States,United States,United States,English,No,Full-Time
69224b7d9461b83bfbdfb8a8,5faf7975d268c821e73b9d28,AWAITING REVIEW,Not Applicable,2025-11-22T23:47:13.873000Z,2025-11-22T23:56:04.885000Z,,2025-11-22T23:56:05.261532Z,532.0,CX0Z37FL,1182,35,Female,White,United States,United States,United States,English,No,Full-Time
69224b9608f6a21cf926d059,66bb3b51475c1232d474aa87,AWAITING REVIEW,Not Applicable,2025-11-22T23:47:42.306000Z,2025-11-22T23:56:53.360000Z,,2025-11-22T23:56:53.751707Z,552.0,CX0Z37FL,661,37,Female,White,United States,United States,United States,English,No,Full-Time
